ts_recv,ts_event,rtype,publisher_id,instrument_id,ts_ref,price,quantity,sequence,ts_in_delta,stat_type,channel_id,update_action,stat_flags,symbol
2025-11-13T01:08:39.511807362Z,2025-11-13T01:08:39.511653579Z,24,1,294973,,6883.000000000,9223372036854775807,38825894,10540,8,0,1,0,ESZ5
2025-11-13T01:08:44.779735210Z,2025-11-13T01:08:44.779455679Z,24,1,42140878,,6945.000000000,9223372036854775807,38826971,11416,5,0,1,0,ESH6
2025-11-13T01:08:44.893293507Z,2025-11-13T01:08:44.892946433Z,24,1,294973,,6883.250000000,9223372036854775807,38827147,12507,5,0,1,0,ESZ5
2025-11-13T01:08:44.893416289Z,2025-11-13T01:08:44.893286289Z,24,1,294973,,6883.250000000,9223372036854775807,38827151,11283,8,0,1,0,ESZ5
2025-11-13T01:08:44.893618109Z,2025-11-13T01:08:44.893421687Z,24,1,42140878,,6944.000000000,9223372036854775807,38827170,11537,8,0,1,0,ESH6
2025-11-13T01:08:45.491741598Z,2025-11-13T01:08:45.491241291Z,24,1,42140878,,6945.500000000,9223372036854775807,38827538,14455,5,0,1,0,ESH6
2025-11-13T01:08:45.491941160Z,2025-11-13T01:08:45.491241471Z,24,1,294973,,6883.750000000,9223372036854775807,38827540,16727,5,0,1,0,ESZ5
2025-11-13T01:08:45.492912753Z,2025-11-13T01:08:45.491241825Z,24,1,294973,,6884.750000000,9223372036854775807,38827551,12021,5,0,1,0,ESZ5
2025-11-13T01:08:45.492961426Z,2025-11-13T01:08:45.491243067Z,24,1,294973,,6883.500000000,9223372036854775807,38827554,11733,8,0,1,0,ESZ5
2025-11-13T01:08:45.493549714Z,2025-11-13T01:08:45.491712303Z,24,1,294973,,6883.750000000,9223372036854775807,38827570,12722,8,0,1,0,ESZ5
2025-11-13T01:08:45.495213276Z,2025-11-13T01:08:45.492973667Z,24,1,42140864,,6998.250000000,9223372036854775807,38827582,20926,8,0,1,0,ESM6
2025-11-13T01:08:45.495481286Z,2025-11-13T01:08:45.493325415Z,24,1,42140878,,6944.500000000,9223372036854775807,38827584,16835,8,0,1,0,ESH6
2025-11-13T01:08:45.569007256Z,2025-11-13T01:08:45.568812117Z,24,1,42140864,,6998.500000000,9223372036854775807,38827992,12388,8,0,1,0,ESM6
2025-11-13T01:08:45.643845124Z,2025-11-13T01:08:45.643743539Z,24,1,42140864,,6998.750000000,9223372036854775807,38828145,13754,8,0,1,0,ESM6
2025-11-13T01:08:45.675504071Z,2025-11-13T01:08:45.675269225Z,24,1,294973,,6884.000000000,9223372036854775807,38828170,12074,8,0,1,0,ESZ5
2025-11-13T01:08:57.279913446Z,2025-11-13T01:08:57.279691225Z,24,1,42140878,,6944.750000000,9223372036854775807,38830779,14753,8,0,1,0,ESH6
2025-11-13T01:08:58.492202708Z,2025-11-13T01:08:58.492107927Z,24,1,42140864,,6999.000000000,9223372036854775807,38831009,12770,8,0,1,0,ESM6
2025-11-13T01:09:00.429221941Z,2025-11-13T01:09:00.429132601Z,24,1,42140864,,6999.250000000,9223372036854775807,38831620,11155,8,0,1,0,ESM6
2025-11-13T01:09:00.918462991Z,2025-11-13T01:09:00.918328699Z,24,1,42140864,,6999.500000000,9223372036854775807,38831760,15440,8,0,1,0,ESM6
2025-11-13T01:09:07.269763810Z,2025-11-13T01:09:07.269490995Z,24,1,42140878,,6946.000000000,9223372036854775807,38833119,11270,5,0,1,0,ESH6
2025-11-13T01:09:15.387921576Z,2025-11-13T01:09:15.387799915Z,24,1,294973,,6884.250000000,9223372036854775807,38834265,11512,8,0,1,0,ESZ5
2025-11-13T01:09:15.388078401Z,2025-11-13T01:09:15.387930507Z,24,1,42140878,,6945.000000000,9223372036854775807,38834275,11474,8,0,1,0,ESH6
2025-11-13T01:09:15.751085270Z,2025-11-13T01:09:15.751000329Z,24,1,42140864,,6999.750000000,9223372036854775807,38834452,11709,8,0,1,0,ESM6
2025-11-13T01:09:16.827824012Z,2025-11-13T01:09:16.827691835Z,24,1,294973,,6884.500000000,9223372036854775807,38834758,12169,8,0,1,0,ESZ5
2025-11-13T01:09:21.052534362Z,2025-11-13T01:09:21.052093857Z,24,1,42140878,,6945.250000000,9223372036854775807,38835748,12266,8,0,1,0,ESH6
2025-11-13T01:09:21.053119793Z,2025-11-13T01:09:21.053032179Z,24,1,42140878,,6945.500000000,9223372036854775807,38835760,12712,8,0,1,0,ESH6
2025-11-13T01:09:26.295933261Z,2025-11-13T01:09:26.295836461Z,24,1,294973,,6884.750000000,9223372036854775807,38836731,12822,8,0,1,0,ESZ5
2025-11-13T01:09:29.961388042Z,2025-11-13T01:09:29.960628073Z,24,1,294973,,6885.250000000,9223372036854775807,38837635,12103,5,0,1,0,ESZ5
2025-11-13T01:09:29.961422639Z,2025-11-13T01:09:29.961137599Z,24,1,294973,,6885.000000000,9223372036854775807,38837640,11772,8,0,1,0,ESZ5
2025-11-13T01:09:29.963440207Z,2025-11-13T01:09:29.963030941Z,24,1,294973,,6885.250000000,9223372036854775807,38837708,12101,8,0,1,0,ESZ5
2025-11-13T01:09:29.963560815Z,2025-11-13T01:09:29.963445721Z,24,1,42140878,,6946.000000000,9223372036854775807,38837716,11362,8,0,1,0,ESH6
2025-11-13T01:09:29.968560486Z,2025-11-13T01:09:29.968238387Z,24,1,294973,,6885.500000000,9223372036854775807,38837772,13182,5,0,1,0,ESZ5
2025-11-13T01:09:29.968670504Z,2025-11-13T01:09:29.968548503Z,24,1,294973,,6885.500000000,9223372036854775807,38837774,11461,8,0,1,0,ESZ5
2025-11-13T01:09:30.015526152Z,2025-11-13T01:09:30.015432539Z,24,1,42140864,,7000.000000000,9223372036854775807,38837897,11257,8,0,1,0,ESM6
2025-11-13T01:09:31.870221938Z,2025-11-13T01:09:31.870122383Z,24,1,42140864,,7000.250000000,9223372036854775807,38838711,12898,8,0,1,0,ESM6
2025-11-13T01:09:31.894748175Z,2025-11-13T01:09:31.894449287Z,24,1,294973,,6885.750000000,9223372036854775807,38838718,12346,5,0,1,0,ESZ5
2025-11-13T01:09:31.895033825Z,2025-11-13T01:09:31.894894707Z,24,1,294973,,6885.750000000,9223372036854775807,38838724,10966,8,0,1,0,ESZ5
2025-11-13T01:09:31.895153158Z,2025-11-13T01:09:31.895040159Z,24,1,42140878,,6946.500000000,9223372036854775807,38838728,10936,8,0,1,0,ESH6
2025-11-13T01:09:31.895313301Z,2025-11-13T01:09:31.895069687Z,24,1,42140864,,7000.500000000,9223372036854775807,38838732,13485,8,0,1,0,ESM6
2025-11-13T01:09:31.947591374Z,2025-11-13T01:09:31.947493459Z,24,1,42140864,,7000.750000000,9223372036854775807,38838795,12635,8,0,1,0,ESM6
2025-11-13T01:09:32.960382174Z,2025-11-13T01:09:32.960120293Z,24,1,42140878,,6948.000000000,9223372036854775807,38839071,11639,5,0,1,0,ESH6
2025-11-13T01:09:40.724492316Z,2025-11-13T01:09:40.724400971Z,24,1,42140864,,7001.000000000,9223372036854775807,38841238,11279,8,0,1,0,ESM6
2025-11-13T01:09:44.122457044Z,2025-11-13T01:09:44.122030973Z,24,1,294973,,6886.000000000,9223372036854775807,38841841,12956,5,0,1,0,ESZ5
2025-11-13T01:09:44.174710319Z,2025-11-13T01:09:44.174620529Z,24,1,42140864,,7001.250000000,9223372036854775807,38841980,11736,8,0,1,0,ESM6
2025-11-13T01:09:46.360726559Z,2025-11-13T01:09:46.360618525Z,24,1,294973,,6886.000000000,9223372036854775807,38842428,11449,8,0,1,0,ESZ5
2025-11-13T01:10:40.363510079Z,2025-11-13T01:10:40.363194419Z,24,1,294973,,6886.250000000,9223372036854775807,38856725,13038,5,0,1,0,ESZ5
2025-11-13T01:10:41.359849740Z,2025-11-13T01:10:41.359310987Z,24,1,294973,,6886.250000000,9223372036854775807,38857047,11969,8,0,1,0,ESZ5
2025-11-13T01:10:41.360146579Z,2025-11-13T01:10:41.359855609Z,24,1,42140878,,6947.000000000,9223372036854775807,38857068,11688,8,0,1,0,ESH6
2025-11-13T01:10:41.360542585Z,2025-11-13T01:10:41.359857279Z,24,1,294973,,6886.500000000,9223372036854775807,38857071,16702,5,0,1,0,ESZ5
2025-11-13T01:10:41.361384914Z,2025-11-13T01:10:41.360686253Z,24,1,294973,,6886.500000000,9223372036854775807,38857081,10731,8,0,1,0,ESZ5
2025-11-13T01:10:41.395843412Z,2025-11-13T01:10:41.395548317Z,24,1,294973,,6886.750000000,9223372036854775807,38857245,13202,5,0,1,0,ESZ5
2025-11-13T01:10:41.416440959Z,2025-11-13T01:10:41.416348969Z,24,1,42140864,,7001.500000000,9223372036854775807,38857317,13034,8,0,1,0,ESM6
2025-11-13T01:10:42.060879519Z,2025-11-13T01:10:42.060785691Z,24,1,294973,,6886.750000000,9223372036854775807,38857601,11394,8,0,1,0,ESZ5
2025-11-13T01:10:42.060979423Z,2025-11-13T01:10:42.060888519Z,24,1,42140878,,6947.500000000,9223372036854775807,38857604,12317,8,0,1,0,ESH6
2025-11-13T01:10:42.685026587Z,2025-11-13T01:10:42.684364163Z,24,1,294973,,6887.000000000,9223372036854775807,38857801,15390,5,0,1,0,ESZ5
2025-11-13T01:10:42.685324111Z,2025-11-13T01:10:42.685058249Z,24,1,294973,,6887.000000000,9223372036854775807,38857825,11169,8,0,1,0,ESZ5
2025-11-13T01:10:42.685865146Z,2025-11-13T01:10:42.685081327Z,24,1,294973,,6887.250000000,9223372036854775807,38857832,21284,5,0,1,0,ESZ5
2025-11-13T01:10:42.692476488Z,2025-11-13T01:10:42.692382323Z,24,1,294973,,6887.250000000,9223372036854775807,38857896,11907,8,0,1,0,ESZ5
2025-11-13T01:10:42.692645040Z,2025-11-13T01:10:42.692494677Z,24,1,42140864,,7002.000000000,9223372036854775807,38857909,11499,8,0,1,0,ESM6
2025-11-13T01:10:42.709265032Z,2025-11-13T01:10:42.708936429Z,24,1,294973,,6887.500000000,9223372036854775807,38858015,12517,5,0,1,0,ESZ5
2025-11-13T01:10:42.710598395Z,2025-11-13T01:10:42.710502351Z,24,1,42140878,,6947.750000000,9223372036854775807,38858037,13035,8,0,1,0,ESH6
2025-11-13T01:10:42.721982706Z,2025-11-13T01:10:42.721886317Z,24,1,42140878,,6948.000000000,9223372036854775807,38858051,12782,8,0,1,0,ESH6
2025-11-13T01:10:42.739507332Z,2025-11-13T01:10:42.739419715Z,24,1,42140864,,7002.250000000,9223372036854775807,38858098,12769,8,0,1,0,ESM6
2025-11-13T01:10:42.772963697Z,2025-11-13T01:10:42.772870959Z,24,1,294973,,6887.500000000,9223372036854775807,38858151,12831,8,0,1,0,ESZ5
2025-11-13T01:10:42.773380047Z,2025-11-13T01:10:42.773276061Z,24,1,10252,,7069.500000000,9223372036854775807,38858163,11973,8,0,1,0,ESZ6
2025-11-13T01:10:43.170728468Z,2025-11-13T01:10:43.170428281Z,24,1,294973,,6887.750000000,9223372036854775807,38858313,11835,5,0,1,0,ESZ5
2025-11-13T01:10:43.186554973Z,2025-11-13T01:10:43.186445485Z,24,1,42140878,,6948.250000000,9223372036854775807,38858334,13155,8,0,1,0,ESH6
2025-11-13T01:10:43.226429885Z,2025-11-13T01:10:43.226327447Z,24,1,42140864,,7002.500000000,9223372036854775807,38858336,13631,8,0,1,0,ESM6
2025-11-13T01:10:44.232227890Z,2025-11-13T01:10:44.232129771Z,24,1,294973,,6887.750000000,9223372036854775807,38858598,11922,8,0,1,0,ESZ5
2025-11-13T01:10:44.232335389Z,2025-11-13T01:10:44.232233799Z,24,1,42140878,,6948.500000000,9223372036854775807,38858603,11373,8,0,1,0,ESH6
2025-11-13T01:10:44.232689250Z,2025-11-13T01:10:44.232575595Z,24,1,42140870,,7025.250000000,9223372036854775807,38858615,12544,8,0,1,0,ESU6
2025-11-13T01:10:44.234633477Z,2025-11-13T01:10:44.234296763Z,24,1,294973,,6888.000000000,9223372036854775807,38858622,12388,5,0,1,0,ESZ5
2025-11-13T01:10:44.490115546Z,2025-11-13T01:10:44.489972505Z,24,1,294973,,6888.000000000,9223372036854775807,38858784,11688,8,0,1,0,ESZ5
2025-11-13T01:10:44.490316744Z,2025-11-13T01:10:44.490129577Z,24,1,42140864,,7002.750000000,9223372036854775807,38858807,11617,8,0,1,0,ESM6
2025-11-13T01:10:44.490722189Z,2025-11-13T01:10:44.490625811Z,24,1,42140864,,7003.000000000,9223372036854775807,38858815,11569,8,0,1,0,ESM6
2025-11-13T01:10:45.697244570Z,2025-11-13T01:10:45.696824071Z,24,1,294973,,6888.500000000,9223372036854775807,38859446,13607,5,0,1,0,ESZ5
2025-11-13T01:10:45.697388255Z,2025-11-13T01:10:45.697214571Z,24,1,294973,,6888.250000000,9223372036854775807,38859451,11324,8,0,1,0,ESZ5
2025-11-13T01:10:45.697480364Z,2025-11-13T01:10:45.697218691Z,24,1,42140878,,6949.000000000,9223372036854775807,38859460,11533,8,0,1,0,ESH6
2025-11-13T01:10:45.699008297Z,2025-11-13T01:10:45.698834627Z,24,1,42007065,,61.550000000,9223372036854775807,38859522,13340,8,0,1,0,ESZ5-ESH6
2025-11-13T01:10:45.699156129Z,2025-11-13T01:10:45.699030939Z,24,1,42006622,,116.100000000,9223372036854775807,38859534,11950,8,0,1,0,ESZ5-ESM6
2025-11-13T01:10:45.699163693Z,2025-11-13T01:10:45.699032341Z,24,1,42018017,,54.550000000,9223372036854775807,38859535,11568,8,0,1,0,ESH6-ESM6
2025-11-13T01:10:45.749431379Z,2025-11-13T01:10:45.749342515Z,24,1,42140864,,7003.250000000,9223372036854775807,38859709,11411,8,0,1,0,ESM6
2025-11-13T01:10:47.110715904Z,2025-11-13T01:10:47.110631677Z,24,1,42140864,,7003.500000000,9223372036854775807,38860152,11375,8,0,1,0,ESM6
2025-11-13T01:10:49.862627332Z,2025-11-13T01:10:49.862335735Z,24,1,294973,,6888.750000000,9223372036854775807,38861179,12207,5,0,1,0,ESZ5
2025-11-13T01:10:49.862849925Z,2025-11-13T01:10:49.862607655Z,24,1,42140878,,6950.000000000,9223372036854775807,38861181,12216,5,0,1,0,ESH6
2025-11-13T01:10:49.862849925Z,2025-11-13T01:10:49.862621341Z,24,1,42140878,,6949.500000000,9223372036854775807,38861181,12216,8,0,1,0,ESH6
2025-11-13T01:10:49.862861214Z,2025-11-13T01:10:49.862635607Z,24,1,294973,,6888.500000000,9223372036854775807,38861182,11743,8,0,1,0,ESZ5
2025-11-13T01:10:50.662308364Z,2025-11-13T01:10:50.662204113Z,24,1,294973,,6888.750000000,9223372036854775807,38861675,11204,8,0,1,0,ESZ5
2025-11-13T01:10:50.954255028Z,2025-11-13T01:10:50.954158577Z,24,1,42140864,,7003.750000000,9223372036854775807,38861809,13640,8,0,1,0,ESM6
2025-11-13T01:11:46.670644047Z,2025-11-13T01:11:46.670149711Z,24,1,294973,,6889.000000000,9223372036854775807,38873269,12263,5,0,1,0,ESZ5
2025-11-13T01:11:46.721550782Z,2025-11-13T01:11:46.721445821Z,24,1,42140864,,7004.000000000,9223372036854775807,38873295,13262,8,0,1,0,ESM6
2025-11-13T01:11:47.314183696Z,2025-11-13T01:11:47.314084435Z,24,1,294973,,6889.000000000,9223372036854775807,38873451,13756,8,0,1,0,ESZ5
2025-11-13T01:11:47.314290212Z,2025-11-13T01:11:47.314188317Z,24,1,42140878,,6950.000000000,9223372036854775807,38873461,14852,8,0,1,0,ESH6
2025-11-13T01:11:47.395605631Z,2025-11-13T01:11:47.395260855Z,24,1,294973,,6889.250000000,9223372036854775807,38873516,12510,5,0,1,0,ESZ5
2025-11-13T01:11:47.446806655Z,2025-11-13T01:11:47.446700383Z,24,1,42140864,,7004.250000000,9223372036854775807,38873551,11583,8,0,1,0,ESM6
2025-11-13T01:11:58.100166811Z,2025-11-13T01:11:58.099374675Z,24,1,294973,,6889.500000000,9223372036854775807,38876151,12123,5,0,1,0,ESZ5
2025-11-13T01:11:58.100690298Z,2025-11-13T01:11:58.100015371Z,24,1,294973,,6889.250000000,9223372036854775807,38876165,13524,8,0,1,0,ESZ5
2025-11-13T01:44:10.440957335Z,2025-11-13T01:44:10.440795911Z,24,1,42007065,,61.600000000,9223372036854775807,39102471,12896,8,0,1,0,ESZ5-ESH6
2025-11-13T01:44:10.441091636Z,2025-11-13T01:44:10.440979435Z,24,1,42006622,,116.200000000,9223372036854775807,39102475,11756,8,0,1,0,ESZ5-ESM6
2025-11-13T01:44:10.441098955Z,2025-11-13T01:44:10.440980627Z,24,1,42018017,,54.600000000,9223372036854775807,39102476,11561,8,0,1,0,ESH6-ESM6
2025-11-13T01:49:59.001300248Z,2025-11-13T01:49:59.000139703Z,24,1,42007065,,61.750000000,9223372036854775807,39132260,14662,5,0,1,0,ESZ5-ESH6
2025-11-13T01:57:59.001553756Z,2025-11-13T01:57:59.000122749Z,24,1,42007065,,61.800000000,9223372036854775807,39166276,11972,5,0,1,0,ESZ5-ESH6
2025-11-13T02:19:25.630555378Z,2025-11-13T02:19:25.630347503Z,24,1,42007065,,61.650000000,9223372036854775807,39257828,13496,8,0,1,0,ESZ5-ESH6
2025-11-13T02:19:25.630691353Z,2025-11-13T02:19:25.630579181Z,24,1,42006622,,116.300000000,9223372036854775807,39257829,13009,8,0,1,0,ESZ5-ESM6
2025-11-13T02:19:25.630710153Z,2025-11-13T02:19:25.630580755Z,24,1,42018017,,54.650000000,9223372036854775807,39257830,11564,8,0,1,0,ESH6-ESM6
2025-11-13T02:39:59.002129735Z,2025-11-13T02:39:59.001964781Z,24,1,42007065,,61.750000000,9223372036854775807,39323230,11490,8,0,1,0,ESZ5-ESH6
2025-11-13T02:39:59.002303248Z,2025-11-13T02:39:59.002144525Z,24,1,42006622,,116.500000000,9223372036854775807,39323243,11560,8,0,1,0,ESZ5-ESM6
2025-11-13T02:39:59.002311204Z,2025-11-13T02:39:59.002145215Z,24,1,42018017,,54.750000000,9223372036854775807,39323244,11411,8,0,1,0,ESH6-ESM6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,294973,2025-11-12T00:00:00.000000000Z,,1938484,39380653,17353,9,0,1,0,ESZ5
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,294973,2025-11-12T00:00:00.000000000Z,,1402032,39380653,17353,6,0,1,0,ESZ5
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140864,2025-11-12T00:00:00.000000000Z,,1025,39380653,17353,9,0,1,0,ESM6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140864,2025-11-12T00:00:00.000000000Z,,20,39380653,17353,6,0,1,0,ESM6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140878,2025-11-12T00:00:00.000000000Z,,46747,39380653,17353,9,0,1,0,ESH6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140878,2025-11-12T00:00:00.000000000Z,,5311,39380653,17353,6,0,1,0,ESH6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140870,2025-11-12T00:00:00.000000000Z,,248,39380653,17353,9,0,1,0,ESU6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140870,2025-11-12T00:00:00.000000000Z,,0,39380653,17353,6,0,1,0,ESU6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,10252,2025-11-12T00:00:00.000000000Z,,708,39380653,17353,9,0,1,0,ESZ6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,10252,2025-11-12T00:00:00.000000000Z,,0,39380653,17353,6,0,1,0,ESZ6
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140860,2025-11-12T00:00:00.000000000Z,,1,39380653,17353,9,0,1,0,ESH7
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,42140860,2025-11-12T00:00:00.000000000Z,,0,39380653,17353,6,0,1,0,ESH7
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,17740,2025-11-12T00:00:00.000000000Z,,81,39380653,17353,9,0,1,0,ESZ7
2025-11-13T02:58:00.389268333Z,2025-11-13T02:58:00.388798475Z,24,1,17740,2025-11-12T00:00:00.000000000Z,,0,39380653,17353,6,0,1,0,ESZ7
2025-11-13T04:01:59.000652562Z,2025-11-13T04:01:59.000102565Z,24,1,42007065,,61.850000000,9223372036854775807,39577855,12651,5,0,1,0,ESZ5-ESH6
2025-11-13T04:09:59.000599317Z,2025-11-13T04:09:59.000039661Z,24,1,42007065,,61.900000000,9223372036854775807,39597734,12051,5,0,1,0,ESZ5-ESH6
2025-11-13T04:36:34.193720917Z,2025-11-13T04:36:34.193535063Z,24,1,42007065,,61.800000000,9223372036854775807,39653783,13623,8,0,1,0,ESZ5-ESH6
2025-11-13T04:36:34.193863843Z,2025-11-13T04:36:34.193749057Z,24,1,42006622,,116.600000000,9223372036854775807,39653785,11532,8,0,1,0,ESZ5-ESM6
2025-11-13T04:36:34.193871937Z,2025-11-13T04:36:34.193750575Z,24,1,42018017,,54.800000000,9223372036854775807,39653786,11379,8,0,1,0,ESH6-ESM6
2025-11-13T04:43:59.000619726Z,2025-11-13T04:43:59.000032215Z,24,1,42007065,,61.950000000,9223372036854775807,39666516,11393,5,0,1,0,ESZ5-ESH6
2025-11-13T05:10:26.201528872Z,2025-11-13T05:10:26.201387135Z,24,1,42140878,,6950.250000000,9223372036854775807,39719881,13102,8,0,1,0,ESH6
2025-11-13T05:23:00.610731842Z,2025-11-13T05:23:00.610595241Z,24,1,42140864,,7004.500000000,9223372036854775807,39743511,13059,8,0,1,0,ESM6
2025-11-13T05:23:26.637980533Z,2025-11-13T05:23:26.637862189Z,24,1,42140878,,6950.500000000,9223372036854775807,39744117,13617,8,0,1,0,ESH6
2025-11-13T05:23:30.181560121Z,2025-11-13T05:23:30.180831117Z,24,1,294973,,6889.750000000,9223372036854775807,39744172,14761,5,0,1,0,ESZ5
2025-11-13T05:23:30.181598781Z,2025-11-13T05:23:30.181376505Z,24,1,294973,,6889.500000000,9223372036854775807,39744176,13324,8,0,1,0,ESZ5
2025-11-13T05:23:30.194975095Z,2025-11-13T05:23:30.194875491Z,24,1,42140878,,6950.750000000,9223372036854775807,39744251,13439,8,0,1,0,ESH6
2025-11-13T05:23:30.201328241Z,2025-11-13T05:23:30.201140309Z,24,1,294973,,6889.750000000,9223372036854775807,39744262,12398,8,0,1,0,ESZ5
2025-11-13T05:23:30.209560085Z,2025-11-13T05:23:30.209204799Z,24,1,294973,,6890.000000000,9223372036854775807,39744339,12832,5,0,1,0,ESZ5
2025-11-13T05:23:30.233905659Z,2025-11-13T05:23:30.233818441Z,24,1,42140864,,7004.750000000,9223372036854775807,39744368,11461,8,0,1,0,ESM6
2025-11-13T05:23:50.467299496Z,2025-11-13T05:23:50.467204727Z,24,1,42140864,,7005.000000000,9223372036854775807,39745457,13154,8,0,1,0,ESM6
2025-11-13T05:36:51.801655275Z,2025-11-13T05:36:51.801397549Z,24,1,294973,,6890.000000000,9223372036854775807,39768617,11321,8,0,1,0,ESZ5
2025-11-13T05:36:51.802098917Z,2025-11-13T05:36:51.801661339Z,24,1,42140878,,6951.000000000,9223372036854775807,39768633,16957,8,0,1,0,ESH6
2025-11-13T05:36:51.816948031Z,2025-11-13T05:36:51.816846931Z,24,1,42140878,,6951.250000000,9223372036854775807,39768716,13499,8,0,1,0,ESH6
2025-11-13T05:36:51.854342566Z,2025-11-13T05:36:51.853909957Z,24,1,294973,,6890.250000000,9223372036854775807,39768737,12547,5,0,1,0,ESZ5
2025-11-13T05:37:49.926040968Z,2025-11-13T05:37:49.925932931Z,24,1,294973,,6890.250000000,9223372036854775807,39770564,13655,8,0,1,0,ESZ5
2025-11-13T05:37:49.990810804Z,2025-11-13T05:37:49.990726813Z,24,1,42140864,,7005.250000000,9223372036854775807,39770617,11315,8,0,1,0,ESM6
2025-11-13T05:38:11.216547687Z,2025-11-13T05:38:11.216449815Z,24,1,42140864,,7005.500000000,9223372036854775807,39771197,12990,8,0,1,0,ESM6
2025-11-13T05:57:59.001691874Z,2025-11-13T05:57:59.001513303Z,24,1,42007065,,61.950000000,9223372036854775807,39806282,12897,8,0,1,0,ESZ5-ESH6
2025-11-13T05:57:59.001822427Z,2025-11-13T05:57:59.001707291Z,24,1,42006622,,116.900000000,9223372036854775807,39806284,11985,8,0,1,0,ESZ5-ESM6
2025-11-13T05:57:59.001830207Z,2025-11-13T05:57:59.001707943Z,24,1,42018017,,54.950000000,9223372036854775807,39806285,11919,8,0,1,0,ESH6-ESM6
2025-11-13T06:06:16.692202673Z,2025-11-13T06:06:16.691866437Z,24,1,42140878,,6950.500000000,9223372036854775807,39831555,11966,5,0,1,0,ESH6
2025-11-13T06:07:59.000625388Z,2025-11-13T06:07:59.000063751Z,24,1,42007065,,62.000000000,9223372036854775807,39836039,11529,5,0,1,0,ESZ5-ESH6
2025-11-13T06:10:11.234023957Z,2025-11-13T06:10:11.233828203Z,24,1,42140878,,6951.500000000,9223372036854775807,39841479,11436,8,0,1,0,ESH6
2025-11-13T06:10:13.190847593Z,2025-11-13T06:10:13.190420057Z,24,1,294973,,6890.500000000,9223372036854775807,39841624,13069,5,0,1,0,ESZ5
2025-11-13T06:10:17.027396196Z,2025-11-13T06:10:17.027297879Z,24,1,42140864,,7005.750000000,9223372036854775807,39841867,11320,8,0,1,0,ESM6
2025-11-13T06:14:40.422264935Z,2025-11-13T06:14:40.421780151Z,24,1,42006622,,116.950000000,9223372036854775807,39851967,11793,5,0,1,0,ESZ5-ESM6
2025-11-13T06:14:40.422264935Z,2025-11-13T06:14:40.421780151Z,24,1,42006622,,116.950000000,9223372036854775807,39851967,11793,4,0,1,0,ESZ5-ESM6
2025-11-13T06:14:40.422264935Z,2025-11-13T06:14:40.421780151Z,24,1,42006622,,116.950000000,9223372036854775807,39851967,11793,1,0,1,0,ESZ5-ESM6
2025-11-13T06:30:05.567675656Z,2025-11-13T06:30:05.567257205Z,24,1,294973,2025-11-13T00:00:00.000000000Z,6890.120000000,9223372036854775807,39884354,12854,10,0,1,0,ESZ5
