ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.294000+00:00,19,1,42467085,ESM7 P1800,A,P,,0.01,2027-06-17 13:30:00+00:00,2025-06-20 20:25:00+00:00,,0.05,,10.5,50.0,0.0,,270339,42140856,42467085,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESM7,USD,1800.0,F,255,255,255,3,255,5,6,255,255,N,127,127,15,ESM7 P1800
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.494000+00:00,19,1,42467084,ESM7 P1600,A,P,,0.01,2027-06-17 13:30:00+00:00,2025-06-20 20:25:00+00:00,,0.05,,8.1,50.0,0.0,,270339,42140856,42467084,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESM7,USD,1600.0,F,255,255,255,3,255,5,6,255,255,N,127,127,15,ESM7 P1600
2025-11-13 00:00:00+00:00,2025-11-11 16:31:08.952125801+00:00,19,1,2555474,UD:1V: VT 2555474,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:31:08+00:00,,,,,,,,286723,0,2555474,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2555474
2025-11-13 00:00:00+00:00,2025-11-12 17:26:21.885238309+00:00,19,1,2590180,UD:1V: GN 2590180,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 17:26:21+00:00,,,,,,,,287747,0,2590180,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2590180
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.893467229+00:00,19,1,2541512,UD:1V: GN 2541512,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:55+00:00,,,,,,,,287747,0,2541512,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2541512
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.585905263+00:00,19,1,2541503,UD:1V: 12 2541503,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:55+00:00,,,,,,,,287747,0,2541503,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2541503
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.572558957+00:00,19,1,2541502,UD:1V: 12 2541502,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:55+00:00,,,,,,,,287747,0,2541502,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2541502
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.641143379+00:00,19,1,2541504,UD:1V: GN 2541504,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:55+00:00,,,,,,,,287747,0,2541504,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2541504
2025-11-13 00:00:00+00:00,2025-11-11 08:00:09.890698855+00:00,19,1,2541531,UD:1V: VT 2541531,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 08:00:09+00:00,,,,,,,,286723,0,2541531,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2541531
2025-11-13 00:00:00+00:00,2025-11-11 16:28:19.995079069+00:00,19,1,2555383,UD:1V: SG 2555383,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:28:19+00:00,,,,,,,,270339,0,2555383,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,SG,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: SG 2555383
2025-11-13 00:00:00+00:00,2025-11-11 07:57:56.196190119+00:00,19,1,2541522,UD:1V: CO 2541522,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:55+00:00,,,,,,,,286723,0,2541522,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: CO 2541522
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.163869325+00:00,19,1,2541479,UD:1V: 12 2541479,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:54+00:00,,,,,,,,287747,0,2541479,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2541479
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.528398337+00:00,19,1,2541499,UD:1V: 12 2541499,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:55+00:00,,,,,,,,287747,0,2541499,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2541499
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.003851469+00:00,19,1,2541471,UD:1V: 12 2541471,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:54+00:00,,,,,,,,287747,0,2541471,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2541471
2025-11-13 00:00:00+00:00,2025-11-11 07:57:55.339932467+00:00,19,1,2541489,UD:1V: GN 2541489,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:57:54+00:00,,,,,,,,287747,0,2541489,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2541489
2025-11-13 00:00:00+00:00,2025-11-11 16:27:36.163934665+00:00,19,1,2555373,UD:1V: GN 2555373,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:27:36+00:00,,,,,,,,287747,0,2555373,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,6,255,255,Y,127,127,15,UD:1V: GN 2555373
2025-11-13 00:00:00+00:00,2025-11-09 12:01:44.144000+00:00,19,1,42387469,ESZ5 C4850,A,C,,0.01,2025-12-19 14:30:00+00:00,2021-06-04 20:25:00+00:00,,0.05,,1904.5,50.0,0.0,,270339,294973,42387469,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2025,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESZ5,USD,4850.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ5 C4850
2025-11-13 00:00:00+00:00,2025-11-10 00:57:33.754457663+00:00,19,1,2986306,UD:1V: VT 2986306,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 00:57:33+00:00,,,,,,,,286723,0,2986306,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,6,255,255,Y,127,127,15,UD:1V: VT 2986306
2025-11-13 00:00:00+00:00,2025-11-11 16:24:27.393362203+00:00,19,1,2555285,UD:1V: GN 2555285,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:24:27+00:00,,,,,,,,287747,0,2555285,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,6,255,255,Y,127,127,15,UD:1V: GN 2555285
2025-11-13 00:00:00+00:00,2025-11-11 16:25:12.443958753+00:00,19,1,2555308,UD:1V: GN 2555308,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:25:12+00:00,,,,,,,,287747,0,2555308,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,11,255,2,Y,127,127,15,UD:1V: GN 2555308
2025-11-13 00:00:00+00:00,2025-11-09 12:01:44.444000+00:00,19,1,42597827,ESU6 P3950,A,P,,0.01,2026-09-18 13:30:00+00:00,2024-09-20 20:25:00+00:00,,0.05,,34.5,50.0,0.0,,270339,42140870,42597827,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2026,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESU6,USD,3950.0,F,255,255,255,3,255,5,9,255,255,N,127,127,15,ESU6 P3950
2025-11-13 00:00:00+00:00,2025-11-11 07:38:36.692257497+00:00,19,1,2541256,UD:1V: GN 2541256,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 07:38:36+00:00,,,,,,,,287747,0,2541256,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2541256
2025-11-13 00:00:00+00:00,2025-11-11 16:19:54.499767997+00:00,19,1,2555129,UD:1V: VT 2555129,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:19:54+00:00,,,,,,,,286723,0,2555129,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2555129
2025-11-13 00:00:00+00:00,2025-11-09 12:01:40.994000+00:00,19,1,698241,ESZ5 P4500,A,P,,0.01,2025-12-19 14:30:00+00:00,2021-06-04 20:25:00+00:00,,0.05,,2.6,50.0,0.0,,270339,294973,698241,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2025,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ5,USD,4500.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ5 P4500
2025-11-13 00:00:00+00:00,2025-11-09 12:01:38.844000+00:00,19,1,261307,ESZ6 C1400,A,C,,0.01,2026-12-18 14:30:00+00:00,2021-09-17 20:25:00+00:00,,0.05,,5559.75,50.0,0.0,,270339,10252,261307,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2026,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESZ6,USD,1400.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ6 C1400
2025-11-13 00:00:00+00:00,2025-11-11 16:15:29.372961327+00:00,19,1,2554992,UD:1V: IC 2554992,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:15:29+00:00,,,,,,,,286723,0,2554992,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,IC,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: IC 2554992
2025-11-13 00:00:00+00:00,2025-11-11 16:31:44.150642937+00:00,19,1,2555007,UD:1V: IB 2555007,A,T,0.0,0.01,2025-11-14 22:59:00+00:00,2025-11-11 16:16:06+00:00,,,,,,,,286723,0,2555007,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,IB,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: IB 2555007
2025-11-13 00:00:00+00:00,2025-11-09 12:19:01.353000+00:00,19,1,2541039,UD:1V: ST 2541039,A,T,0.0,0.01,2025-11-14 22:59:00+00:00,2025-10-14 09:55:07+00:00,,,,,,,,270339,0,2541039,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,ST,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: ST 2541039
2025-11-13 00:00:00+00:00,2025-11-11 16:11:48.913154151+00:00,19,1,2554868,UD:1V: VT 2554868,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:11:48+00:00,,,,,,,,286723,0,2554868,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2554868
2025-11-13 00:00:00+00:00,2025-11-09 12:01:41.644000+00:00,19,1,42450042,ESZ6 C6850,A,C,,0.01,2026-12-18 14:30:00+00:00,2021-09-17 20:25:00+00:00,,0.05,,568.75,50.0,0.0,,270339,10252,42450042,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2026,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESZ6,USD,6850.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ6 C6850
2025-11-13 00:00:00+00:00,2025-11-09 12:01:40.944000+00:00,19,1,261060,ESZ5 C1900,A,C,,0.01,2025-12-19 14:30:00+00:00,2021-06-04 20:25:00+00:00,,0.05,,4853.75,50.0,0.0,,270339,294973,261060,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2025,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESZ5,USD,1900.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ5 C1900
2025-11-13 00:00:00+00:00,2025-11-11 16:08:56.425458165+00:00,19,1,2554775,UD:1V: 12 2554775,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:08:56+00:00,,,,,,,,287747,0,2554775,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2554775
2025-11-13 00:00:00+00:00,2025-11-11 16:07:48.422627737+00:00,19,1,2554727,UD:1V: VT 2554727,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:07:47+00:00,,,,,,,,286723,0,2554727,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2554727
2025-11-13 00:00:00+00:00,2025-11-11 16:08:00.078684299+00:00,19,1,2554741,UD:1V: BO 2554741,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:08:00+00:00,,,,,,,,286723,0,2554741,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,BO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: BO 2554741
2025-11-13 00:00:00+00:00,2025-11-11 16:07:08.800766731+00:00,19,1,2554703,UD:1V: 12 2554703,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:07:08+00:00,,,,,,,,287747,0,2554703,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2554703
2025-11-13 00:00:00+00:00,2025-11-11 16:06:58.207325273+00:00,19,1,2554701,UD:1V: BO 2554701,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:06:58+00:00,,,,,,,,286723,0,2554701,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,BO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,6,255,255,Y,127,127,15,UD:1V: BO 2554701
2025-11-13 00:00:00+00:00,2025-11-09 12:01:40.294000+00:00,19,1,42449905,ESZ6 P6050,A,P,,0.01,2026-12-18 14:30:00+00:00,2021-09-17 20:25:00+00:00,,0.05,,253.25,50.0,0.0,,270339,10252,42449905,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2026,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ6,USD,6050.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ6 P6050
2025-11-13 00:00:00+00:00,2025-11-11 16:05:46.880560415+00:00,19,1,2554644,UD:1V: 12 2554644,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:05:46+00:00,,,,,,,,287747,0,2554644,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2554644
2025-11-13 00:00:00+00:00,2025-11-11 16:04:41.361275597+00:00,19,1,2554596,UD:1V: 12 2554596,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:04:41+00:00,,,,,,,,287747,0,2554596,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2554596
2025-11-13 00:00:00+00:00,2025-11-11 06:45:30.131287477+00:00,19,1,2540742,UD:1V: RR 2540742,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 06:45:30+00:00,,,,,,,,287747,0,2540742,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,RR,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: RR 2540742
2025-11-13 00:00:00+00:00,2025-11-11 16:03:30.646922345+00:00,19,1,2554555,UD:1V: VT 2554555,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:03:30+00:00,,,,,,,,286723,0,2554555,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2554555
2025-11-13 00:00:00+00:00,2025-11-11 16:03:30.243964605+00:00,19,1,2554554,UD:1V: SG 2554554,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:03:30+00:00,,,,,,,,270339,0,2554554,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,SG,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: SG 2554554
2025-11-13 00:00:00+00:00,2025-11-11 16:03:52.372264783+00:00,19,1,2554575,UD:1V: GN 2554575,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:03:52+00:00,,,,,,,,287747,0,2554575,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2554575
2025-11-13 00:00:00+00:00,2025-11-11 16:03:59.603508899+00:00,19,1,2554578,UD:1V: 12 2554578,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:03:59+00:00,,,,,,,,287747,0,2554578,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2554578
2025-11-13 00:00:00+00:00,2025-11-11 16:03:43.718722589+00:00,19,1,2554568,UD:1V: VT 2554568,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 16:03:43+00:00,,,,,,,,286723,0,2554568,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2554568
2025-11-13 00:00:00+00:00,2025-11-11 06:35:39.580900703+00:00,19,1,2540669,UD:1V: BO 2540669,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 06:35:39+00:00,,,,,,,,286723,0,2540669,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,BO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: BO 2540669
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.044000+00:00,19,1,719516,ESZ7 P5000,A,P,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,193.5,50.0,0.0,,270339,17740,719516,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ7,USD,5000.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 P5000
2025-11-13 00:00:00+00:00,2025-11-09 12:01:40.444000+00:00,19,1,719434,ESZ7 P5100,A,P,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,207.0,50.0,0.0,,270339,17740,719434,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ7,USD,5100.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 P5100
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.844000+00:00,19,1,42531595,ESH7 C4150,A,C,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,2878.0,50.0,0.0,,270339,42140860,42531595,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESH7,USD,4150.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 C4150
2025-11-13 00:00:00+00:00,2025-11-11 15:57:00.409696231+00:00,19,1,2554303,UD:1V: GN 2554303,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 15:57:00+00:00,,,,,,,,287747,0,2554303,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2554303
2025-11-13 00:00:00+00:00,2025-11-09 12:19:01.303000+00:00,19,1,2858158,UD:1V: BO 2858158,A,T,0.0,0.01,2025-11-14 22:59:00+00:00,2025-10-10 15:43:39+00:00,,,,,,,,286723,0,2858158,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,BO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: BO 2858158
2025-11-13 00:00:00+00:00,2025-11-11 15:56:07.658609651+00:00,19,1,2554274,UD:1V: SG 2554274,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 15:56:07+00:00,,,,,,,,270339,0,2554274,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,SG,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: SG 2554274
2025-11-13 00:00:00+00:00,2025-11-11 15:55:12.844107631+00:00,19,1,2554234,UD:1V: IC 2554234,A,T,0.0,0.01,2025-11-11 22:00:00+00:00,2025-11-11 15:55:12+00:00,,,,,,,,286723,0,2554234,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,IC,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: IC 2554234
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.744000+00:00,19,1,42386399,ESM7 P7400,A,P,,0.01,2027-06-17 13:30:00+00:00,2025-06-20 20:25:00+00:00,,0.05,,758.5,50.0,0.0,,270339,42140856,42386399,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESM7,USD,7400.0,F,255,255,255,3,255,5,6,255,255,N,127,127,15,ESM7 P7400
